client_id,days_since_prev,contacts_before,outcome_id
42011,180,1,3
42012,76,3,1
42019,112,2,1
42020,181,2,1
42029,82,1,3
42034,272,1,1
42035,194,1,3
42043,188,2,4
42048,269,1,1
42050,80,5,3
42053,204,1,2
42054,269,2,1
42055,78,2,2
42060,148,1,1
42061,155,3,2
42062,86,1,2
42063,520,1,2
42064,342,5,1
42065,213,3,3
42067,183,3,1
42068,148,1,1
42070,149,3,1
42073,158,7,2
42077,184,1,3
42087,270,1,1
42089,197,1,1
42095,171,2,1
42096,80,3,3
42098,182,4,1
42102,161,1,1
42103,186,1,1
42109,186,7,3
42110,81,1,1
42112,186,1,3
42113,164,3,2
42114,160,1,3
42115,171,1,1
42119,101,4,2
42121,98,2,1
42122,273,1,1
42125,83,2,1
42127,351,2,1
42130,182,7,1
42132,187,3,1
42134,70,2,1
42137,183,7,3
42140,85,3,1
42143,273,1,1
42144,187,1,3
42146,154,1,1
42147,82,4,2
42149,85,5,2
42150,84,2,1
42152,142,1,1
42154,162,2,1
42155,275,3,3
42158,184,2,1
42161,90,1,2
42162,511,4,2
42164,192,8,2
42167,87,2,1
42168,84,2,2
42169,80,2,3
42170,94,1,3
42171,462,1,1
42173,94,2,3
42175,91,7,3
42176,91,2,1
42178,209,2,1
42179,88,12,1
42180,96,4,1
42181,90,1,1
42184,144,2,1
42185,189,2,3
42186,96,5,3
42187,194,1,3
42190,96,8,3
42191,97,6,3
42192,95,3,3
42193,91,4,3
42195,95,2,3
42196,92,3,1
42197,91,2,1
42198,91,1,3
42200,190,10,1
42202,91,1,3
42203,89,2,1
42204,190,1,2
42205,89,3,1
42207,89,1,1
42209,90,3,2
42212,195,1,1
42213,90,3,1
42214,195,1,1
42215,195,1,3
42219,97,3,1
42220,96,5,1
42221,96,3,3
42222,97,7,3
42224,148,1,2
42225,91,5,3
42226,92,1,3
42228,91,1,3
42229,378,1,3
42230,93,6,3
42231,93,6,3
42232,170,2,1
42233,196,1,3
42235,92,4,1
42236,92,1,2
42237,92,1,1
42241,279,1,1
42242,192,3,1
42243,92,5,1
42244,99,2,2
42246,97,3,3
42247,196,2,3
42248,463,5,1
42250,97,8,1
42252,91,4,2
42255,92,2,1
42256,98,1,1
42257,97,2,3
42258,192,1,3
42259,192,1,2
42260,197,2,3
42261,93,2,3
42262,197,1,3
42264,197,1,3
42265,92,3,3
42266,95,3,1
42267,94,2,2
42268,277,12,1
42269,98,1,3
42270,91,4,3
42271,94,4,3
42274,101,5,1
42275,93,1,3
42276,93,1,3
42277,93,2,1
42278,92,1,3
42279,92,2,1
42281,93,2,3
42283,92,1,3
42284,92,4,3
42285,92,2,3
42287,91,2,3
42288,92,3,1
42289,95,1,3
42290,200,2,3
42291,95,2,1
42292,200,2,3
42293,94,3,1
42294,94,4,3
42295,94,2,3
42297,94,1,3
42298,96,1,3
42299,200,2,3
42301,200,1,1
42302,196,1,1
42306,178,1,1
42307,287,1,1
42308,208,1,1
42309,196,1,1
42311,94,8,1
42313,200,1,3
42314,94,3,1
42315,88,1,1
42316,96,1,2
42317,175,2,1
42320,95,1,1
42322,94,1,2
42323,94,2,3
42325,96,2,2
42326,94,2,1
42330,91,2,1
42331,97,3,1
42333,91,1,3
42337,201,17,2
42339,208,4,3
42342,91,11,1
42344,95,2,2
42348,95,5,3
42349,97,4,3
42351,97,7,3
42352,93,3,3
42353,85,8,1
42354,205,2,2
42360,92,2,1
42362,183,1,3
42363,97,2,1
42364,96,4,3
42365,91,1,3
42367,184,1,1
42368,205,2,1
42369,85,4,2
42371,184,1,3
42374,99,1,1
42375,94,3,1
42378,189,1,3
42379,188,8,3
42380,214,1,1
42384,188,2,3
42385,103,4,2
42386,186,4,1
42387,103,1,3
42389,105,3,1
42390,168,1,1
42391,188,3,2
42394,190,5,1
42396,184,1,3
42398,171,1,1
42399,97,2,1
42400,120,3,3
42402,199,8,2
42403,182,3,2
42406,183,1,3
42407,182,1,3
42408,230,1,3
42412,185,5,3
42413,184,2,3
42414,242,1,3
42415,191,11,2
42418,310,2,1
42419,105,5,3
42421,114,1,3
42423,95,37,2
42424,536,5,1
42425,189,1,2
42427,185,2,1
42428,186,1,3
42429,283,3,1
42435,196,2,1
42439,116,4,1
42443,217,1,2
42444,186,5,3
42448,385,2,2
42449,283,2,3
42450,183,4,3
42451,190,1,3
42452,188,8,2
42454,188,2,2
42456,190,1,3
42457,184,3,3
42463,275,9,3
42465,191,2,1
42467,387,2,1
42471,156,1,2
42473,185,5,2
42475,190,1,2
42476,156,1,1
42478,188,3,3
42480,188,2,3
42481,191,4,1
42482,115,1,2
42484,126,3,2
42485,195,2,1
42486,175,2,1
42487,182,3,3
42488,194,2,1
42490,193,5,2
42492,189,4,3
42493,111,1,1
42496,193,1,1
42498,189,19,2
42499,186,6,3
42500,195,1,3
42501,194,1,2
42502,124,2,1
42504,196,1,3
42506,199,2,1
42507,231,2,1
42509,206,1,1
42510,182,2,2
42513,127,3,3
42514,231,1,1
42515,205,3,1
42517,126,3,3
42518,196,2,1
42520,197,2,3
42521,199,1,1
42522,182,2,1
42526,196,1,3
42528,198,4,3
42529,202,1,1
42530,315,4,3
42531,124,4,3
42532,203,1,3
42533,189,1,3
42534,186,2,3
42535,257,1,3
42537,202,17,1
42538,200,6,3
42539,294,2,1
42540,131,2,1
42543,188,9,3
42545,165,2,2
42546,309,5,3
42548,203,1,3
42549,210,2,2
42550,201,2,2
42552,133,3,1
42553,206,2,1
42555,195,2,3
42556,202,2,1
42557,203,1,1
42559,313,2,2
42560,209,1,2
42562,220,1,1
42565,196,2,3
42566,210,2,3
42567,193,11,3
42570,143,10,2
42571,122,3,1
42572,216,2,1
42575,189,1,2
42577,197,1,3
42578,197,1,3
42579,176,4,3
42580,209,3,3
42582,197,2,3
42584,246,1,1
42586,200,9,3
42587,218,1,1
42590,232,2,1
42591,198,2,3
42598,119,1,1
42600,189,1,3
42603,91,1,3
42604,192,2,3
42605,192,2,3
42606,343,1,2
42607,210,4,1
42608,83,1,3
42609,48,1,1
42611,96,4,2
42612,270,40,2
42613,91,3,1
42615,196,1,2
42616,105,2,1
42618,148,1,1
42619,64,6,2
42625,279,2,3
42626,92,2,1
42628,194,1,2
42634,91,2,3
42635,92,1,3
42637,97,1,2
42640,91,3,1
42641,91,2,1
42643,90,1,1
42644,194,2,3
42649,224,1,1
42653,33,2,2
42654,195,1,2
42655,252,4,1
42657,196,2,3
42658,90,4,2
42659,91,10,3
42660,90,1,1
42661,161,9,2
42662,282,4,3
42666,87,2,2
42667,196,1,2
42668,93,7,3
42670,274,1,3
42673,225,2,2
42674,91,2,3
42678,347,1,1
42681,196,1,2
42682,276,1,1
42687,225,13,2
42689,210,4,2
42690,93,2,1
42692,94,2,3
42693,94,3,3
42694,272,2,3
42697,91,2,1
42698,67,9,3
42700,91,1,3
42701,115,3,1
42702,285,5,3
42703,95,3,3
42704,195,1,3
42706,95,4,1
42708,97,1,3
42710,95,2,3
42711,94,1,3
42712,280,1,3
42713,97,2,1
42714,234,1,1
42715,161,1,1
42716,201,3,3
42717,544,2,1
42718,283,3,3
42719,301,3,1
42720,245,1,2
42721,151,3,1
42724,88,1,3
42725,202,2,3
42726,307,1,1
42728,96,3,3
42730,92,5,1
42731,95,2,3
42732,104,1,2
42734,96,3,3
42735,50,4,2
42738,92,1,3
42740,92,2,3
42741,92,2,3
42742,435,1,1
42743,92,4,3
42744,238,3,2
42745,92,2,3
42746,92,4,3
42747,100,6,1
42748,93,2,1
42749,92,1,3
42751,202,2,3
42753,147,2,3
42754,92,3,3
42756,436,10,1
42762,92,3,1
42764,93,1,3
42765,93,1,1
42768,93,1,3
42769,93,1,1
42770,286,3,1
42771,275,5,2
42772,97,1,2
42777,555,2,1
42778,164,1,2
42780,91,3,3
42782,286,5,1
42783,83,3,3
42784,433,1,1
42785,91,1,3
42786,98,2,1
42788,204,2,3
42789,91,4,2
42791,149,1,2
42792,91,4,3
42794,241,1,1
42796,93,1,1
42797,90,4,2
42802,436,1,2
42803,142,6,3
42805,102,1,2
42806,98,3,3
42807,120,3,1
42808,92,3,3
42809,206,6,1
42810,127,3,1
42811,92,1,3
42816,164,1,2
42819,91,8,1
42820,96,3,1
42823,209,1,1
42825,91,7,1
42827,95,2,1
42828,287,3,3
42829,95,2,3
42830,155,5,1
42832,264,1,1
42834,172,2,2
42837,96,2,1
42839,109,5,1
42840,109,2,1
42841,281,2,1
42843,92,1,3
42845,93,1,2
42847,301,5,3
42848,96,9,2
42849,82,3,3
42850,92,4,1
42851,174,2,2
42852,357,3,3
42853,124,2,2
42854,48,3,3
42856,91,2,2
42857,366,2,1
42860,104,4,3
42861,92,1,3
42862,92,1,3
42865,181,1,1
42866,92,3,3
42867,180,6,1
42869,99,4,1
42870,181,1,3
42872,94,3,3
42873,276,2,1
42874,184,1,3
42878,97,12,2
42879,182,3,3
42880,83,9,1
42881,150,6,3
42883,184,6,3
42885,98,2,2
42886,234,1,2
42888,113,20,1
42889,191,5,3
42890,176,1,1
42891,174,1,1
42892,181,2,1
42893,183,2,3
42894,181,5,1
42895,93,1,3
42896,178,2,1
42897,169,1,1
42898,276,1,2
42899,100,1,3
42901,184,1,1
42902,365,1,1
42903,176,8,1
42904,288,3,1
42905,297,1,3
42906,94,1,1
42907,87,2,1
42908,93,3,3
42909,175,1,1
42910,176,5,1
42911,242,1,2
42912,182,3,3
42914,182,3,3
42915,183,3,2
42916,64,2,3
42921,274,6,1
42927,182,1,1
42928,175,5,1
42930,188,1,1
42931,129,3,2
42932,280,8,1
42933,115,2,1
42934,97,1,3
42935,221,1,1
42936,101,1,2
42937,187,1,3
42938,305,1,3
42939,94,4,3
42941,333,1,2
42942,446,3,1
42944,179,1,1
42946,181,1,1
42948,185,2,1
42949,101,1,2
42950,188,1,3
42952,92,3,3
42953,558,7,2
42954,92,1,3
42955,183,1,3
42956,92,1,3
42957,92,2,3
42958,469,1,3
42959,260,2,3
42960,104,2,1
42961,92,3,1
42962,182,5,1
42963,183,2,1
42964,92,1,3
42965,182,1,1
42966,92,3,3
42967,92,8,3
42970,93,2,2
42971,92,13,3
42972,92,5,3
42974,183,6,3
42975,183,1,1
42976,183,1,3
42977,182,3,1
42978,92,5,3
42979,183,6,3
42980,92,2,3
42981,187,1,3
42982,156,4,2
42983,92,5,3
42984,180,5,1
42985,181,1,1
42986,190,1,3
42987,91,3,3
42988,91,4,3
42989,188,1,3
42990,188,1,3
42992,188,2,1
42994,91,9,3
42996,90,4,3
42997,190,1,1
42998,174,4,3
42999,92,5,3
43000,183,7,3
43001,184,2,3
43002,183,1,3
43004,183,2,3
43006,182,3,3
43007,297,2,1
43008,90,6,3
43010,183,1,1
43012,181,3,1
43014,183,1,3
43015,182,4,3
43016,183,4,3
43017,183,1,3
43019,149,5,1
43020,184,3,3
43021,182,4,2
43023,182,1,3
43024,374,1,2
43025,92,5,3
43026,260,2,1
43027,93,2,3
43029,186,3,3
43030,170,4,1
43031,92,2,3
43033,182,2,3
43034,185,6,3
43035,616,1,1
43036,187,3,3
43038,97,4,2
43039,91,9,1
43040,91,2,3
43041,186,2,3
43042,91,4,3
43043,185,6,3
43044,185,1,3
43045,95,2,3
43046,186,2,3
43048,91,1,3
43049,94,4,3
43053,94,15,3
43054,189,1,3
43055,91,2,3
43058,195,1,1
43059,262,1,3
43060,63,5,1
43061,183,2,3
43062,56,3,1
43063,183,4,1
43064,183,1,1
43065,561,2,3
43067,561,2,3
43068,181,1,3
43069,185,3,1
43070,385,9,1
43071,553,4,1
43074,555,6,3
43075,94,2,3
43077,262,7,3
43078,182,1,3
43079,189,2,1
43080,192,1,1
43083,184,1,3
43086,185,2,1
43088,130,1,1
43089,189,1,1
43092,175,1,1
43093,264,1,1
43094,311,2,1
43095,294,1,1
43096,167,3,1
43098,126,6,1
43103,189,2,2
43104,189,1,1
43105,187,5,3
43106,187,5,3
43108,265,11,2
43109,195,3,1
43110,176,6,1
43111,103,7,1
43112,182,6,1
43113,130,1,2
43115,176,3,1
43116,384,2,1
43120,100,4,1
43121,91,3,1
43122,267,2,2
43123,92,6,3
43124,184,2,3
43125,140,1,2
43127,187,4,3
43129,184,5,1
43134,273,3,1
43136,187,2,3
43137,89,7,1
43138,86,5,1
43140,183,10,3
43141,204,3,2
43143,192,2,1
43144,177,2,1
43146,87,4,1
43147,192,1,3
43148,388,1,3
43149,461,1,1
43150,191,3,3
43151,191,2,3
43152,87,10,1
43153,125,4,1
43154,268,2,1
43157,270,2,2
43158,186,6,3
43159,171,1,3
43160,102,2,1
43161,192,4,3
43162,203,1,3
43164,274,2,2
43165,191,3,3
43166,93,3,3
43168,133,2,3
43169,60,2,1
43171,189,1,1
43172,592,2,1
43175,176,2,1
43176,182,1,3
43177,89,11,1
43181,182,1,1
43183,109,3,2
43184,288,2,1
43186,130,8,2
43187,123,5,1
43188,152,2,3
43189,203,1,2
43190,390,2,2
43192,322,1,2
43193,180,2,3
43194,180,2,1
43196,198,1,1
43197,86,5,1
43198,110,3,3
43199,280,1,1
43200,467,5,2
43201,180,1,2
43203,181,3,1
43205,133,5,2
43206,244,2,1
43207,181,4,1
43208,87,4,1
43209,122,3,1
43212,281,5,3
43213,178,6,1
43214,181,2,1
43215,183,1,1
43216,92,3,3
43217,205,1,1
43218,179,5,1
43221,179,4,3
43222,91,2,3
43223,179,2,1
43225,186,13,3
43227,394,1,1
43229,91,6,2
43231,88,1,1
43233,179,7,3
43234,278,1,3
43237,585,6,2
43238,188,3,3
43241,286,1,1
43242,206,6,3
43245,89,2,3
43247,279,2,1
43248,181,3,3
43249,90,1,3
43250,181,2,3
43252,181,5,3
43253,90,4,3
43255,181,6,3
43256,326,1,3
43257,90,3,3
43258,154,3,3
43259,182,1,3
43262,181,6,3
43263,182,1,3
43265,478,2,1
43266,184,7,2
43267,348,1,1
43268,70,2,3
43270,478,3,1
43271,91,1,1
43272,107,2,1
43273,98,4,2
43274,90,6,3
43276,91,1,1
43277,181,2,3
43278,91,1,3
43280,184,2,1
43281,207,1,1
43282,93,2,3
43283,182,4,3
43285,339,1,1
43286,182,6,3
43287,124,1,1
43288,315,4,1
43290,98,1,2
43291,91,2,2
43292,185,2,3
43293,96,1,1
43294,181,2,2
43295,181,3,3
43296,203,4,1
43297,195,1,2
43302,182,2,3
43303,215,1,2
43304,188,2,3
43305,480,4,2
43306,302,3,3
43308,194,7,2
43309,274,2,1
43310,124,9,2
43311,91,2,3
43312,95,4,2
43313,182,5,1
43314,181,2,3
43317,155,2,1
43318,321,2,3
43319,285,1,3
43321,183,3,1
43324,290,3,3
43325,343,1,1
43328,101,1,2
43329,276,1,2
43331,184,4,3
43332,188,6,2
43333,101,1,2
43334,90,6,2
43337,187,3,3
43338,181,4,3
43340,90,10,3
43341,326,1,3
43342,188,6,2
43343,229,28,3
43344,91,8,3
43345,330,12,1
43346,291,2,3
43348,106,2,3
43350,421,1,3
43352,184,2,1
43353,178,2,3
43354,182,3,1
43356,295,1,2
43357,178,6,3
43362,326,8,1
43363,88,3,2
43365,137,1,2
43367,116,4,1
43368,191,3,1
43369,667,4,1
43371,90,2,3
43372,181,3,1
43373,311,3,1
43374,334,5,1
43377,342,1,1
43378,181,2,1
43379,90,5,1
43380,337,1,3
43381,92,2,2
43383,174,4,1
43386,223,3,2
43387,181,1,3
43388,181,1,1
43389,271,1,1
43391,350,1,3
43392,115,2,1
43393,184,3,3
43394,94,3,3
43396,370,2,1
43397,370,1,1
43401,374,2,3
43405,626,2,1
43407,186,1,1
43408,180,4,2
43410,185,7,1
43411,186,3,1
43414,108,3,3
43415,430,2,1
43416,307,1,1
43417,426,3,2
43419,241,4,2
43420,319,3,1
43421,363,2,3
43422,314,2,1
43423,363,1,1
43424,118,11,3
43425,98,2,3
43426,210,3,1
43427,341,2,1
43428,236,2,1
43429,349,2,1
43434,160,5,2
43437,186,1,1
43438,314,1,1
43439,258,6,1
43441,182,1,3
43442,173,2,3
43443,206,5,3
43444,199,3,2
43445,241,9,2
43446,181,2,3
43447,187,1,1
43450,188,1,3
43454,186,1,1
43458,393,4,1
43459,182,3,3
43460,182,2,1
43462,182,3,1
43463,187,6,3
43464,348,1,3
43465,595,2,1
43466,242,9,1
43467,179,2,1
43468,182,2,3
43472,181,2,3
43474,181,8,3
43475,181,1,1
43476,183,2,3
43477,183,5,1
43478,181,2,3
43480,181,2,3
43481,378,3,1
43483,311,4,3
43485,246,2,2
43486,178,3,1
43487,381,2,1
43488,181,1,3
43489,182,2,2
43492,182,3,2
43495,185,1,1
43497,364,2,1
43498,367,7,3
43499,181,4,3
43501,185,3,1
43504,183,1,3
43505,181,3,3
43506,376,1,2
43507,181,5,3
43508,648,1,1
43509,181,3,1
43510,202,1,3
43511,292,2,2
43512,330,17,2
43514,254,1,1
43519,182,1,3
43523,251,1,1
43524,247,1,2
43525,304,2,3
43526,184,2,3
43527,185,4,3
43531,521,1,1
43532,182,3,3
43533,182,3,3
43534,185,5,2
43535,165,11,2
43536,182,5,3
43537,369,2,3
43539,186,2,3
43542,186,3,3
43543,334,1,1
43544,192,4,2
43545,192,4,1
43546,181,5,1
43548,143,2,3
43549,182,1,1
43550,202,2,3
43552,363,2,1
43554,521,2,1
43555,326,3,2
43556,182,2,1
43557,180,7,1
43558,452,1,2
43559,181,1,1
43560,187,1,2
43561,179,3,2
43562,449,1,2
43564,182,2,1
43567,329,4,2
43568,182,1,1
43569,126,2,2
43570,182,1,3
43571,181,8,3
43572,182,1,3
43573,182,1,3
43574,181,3,3
43580,181,3,3
43581,182,1,2
43583,223,3,2
43584,191,1,1
43585,198,2,1
43587,633,1,1
43591,426,1,2
43594,398,1,3
43595,190,2,3
43596,196,7,3
43597,182,2,3
43599,189,11,2
43600,196,1,3
43603,183,2,3
43606,90,2,3
43607,90,2,3
43608,89,3,3
43609,61,5,1
43610,95,2,3
43612,182,1,3
43613,180,2,1
43614,88,4,3
43615,92,2,3
43616,182,1,3
43617,181,5,1
43619,89,2,3
43620,182,11,3
43621,53,3,3
43622,78,8,2
43624,208,1,3
43626,243,1,2
43627,195,4,3
43628,6,2,3
43629,274,3,1
43630,90,7,3
43632,99,2,1
43633,89,4,1
43634,89,4,2
43637,89,3,1
43639,241,2,1
43640,87,2,1
43641,55,5,3
43642,90,3,2
43643,87,3,3
43644,87,3,1
43645,91,5,3
43646,10,10,1
43647,90,8,1
43648,90,6,3
43650,98,2,1
43651,211,4,3
43653,66,2,3
43655,268,2,1
43656,88,4,3
43657,200,1,1
43659,88,8,3
43662,94,6,3
43664,53,6,3
43666,273,4,1
43668,371,5,1
43669,77,5,1
43670,86,2,1
43672,181,1,3
43673,89,5,3
43674,182,6,3
43675,181,3,3
43676,392,2,3
43677,58,3,1
43678,182,10,3
43679,267,1,1
43680,181,5,3
43681,180,2,3
43682,460,2,1
43683,182,2,3
43685,50,3,3
43686,181,5,3
43687,90,10,3
43688,387,2,3
43689,89,7,3
43692,183,2,3
43693,280,4,1
43695,91,4,3
43696,182,2,3
43697,91,5,3
43698,181,5,3
43699,181,2,3
43700,87,10,3
43701,182,3,3
43702,87,3,3
43704,90,3,3
43706,71,5,3
43707,84,1,2
43708,87,3,3
43709,178,1,3
43710,178,3,1
43711,87,5,3
43712,275,4,1
43713,183,2,2
43714,316,3,2
43715,179,3,3
43717,182,4,3
43718,185,2,1
43719,92,3,1
43720,179,1,3
43721,92,7,3
43722,178,7,3
43723,179,4,3
43727,88,3,3
43728,670,5,2
43729,243,1,1
43730,186,7,2
43731,181,2,2
43732,181,2,3
43734,258,10,2
43735,181,3,3
43736,159,2,2
43738,182,3,3
43739,28,5,1
43743,89,5,1
43744,85,6,1
43745,110,4,1
43748,186,1,3
43749,361,3,1
43750,357,1,2
43751,90,6,3
43753,87,1,1
43754,359,1,1
43755,56,3,1
43757,202,5,2
43760,87,8,1
43762,91,8,3
43764,193,6,1
43765,87,6,3
43766,386,3,1
43767,281,3,1
43768,74,5,1
43769,85,9,1
43770,361,1,1
43771,185,2,2
43773,89,7,3
43774,133,3,1
43775,95,5,1
43776,89,9,1
43777,77,9,1
43778,378,9,1
43779,389,1,1
43780,353,3,2
43781,365,2,3
43783,111,2,2
43784,88,4,1
43785,181,2,3
43789,358,2,1
43791,551,5,2
43792,328,1,3
43793,205,2,1
43794,391,2,3
43795,89,7,2
43796,205,3,1
43798,90,11,3
43800,182,3,3
43802,135,5,3
43803,555,2,2
43804,183,1,3
43805,161,2,2
43808,178,6,3
43809,479,1,1
43812,414,1,1
43816,219,2,2
43820,279,4,3
43821,36,1,3
43822,368,5,1
43824,63,6,1
43825,93,4,1
43826,184,9,1
43829,28,2,2
43830,196,2,2
43832,35,5,2
43833,77,3,3
43834,202,3,1
43838,557,1,1
43840,166,3,3
43842,292,5,1
43843,237,2,1
43844,91,12,3
43845,188,5,1
43847,140,2,3
43848,97,6,3
43849,687,2,1
43853,278,3,3
43855,557,2,1
43859,117,2,1
43860,92,1,3
43861,182,1,3
43862,182,4,3
43863,181,2,3
43864,140,3,3
43869,183,3,3
43870,128,8,3
43871,50,1,3
43872,64,3,1
43877,367,2,1
43879,181,2,3
43880,371,6,1
43884,404,2,3
43885,651,7,2
43888,686,2,1
43890,92,9,3
43891,92,5,3
43892,93,7,2
43893,92,1,3
43894,64,12,1
43897,93,1,3
43898,92,3,3
43899,188,6,1
43904,97,1,3
43905,116,4,2
43906,96,6,2
43907,94,9,3
43908,384,1,2
43909,186,4,3
43910,384,2,2
43913,130,8,3
43916,425,1,3
43917,181,10,1
43918,459,17,2
43921,384,3,1
43922,98,3,2
43923,98,6,2
43925,92,2,3
43926,376,13,2
43927,224,3,3
43928,389,2,1
43929,98,5,3
43930,285,2,3
43931,99,2,3
43932,48,2,3
43933,377,3,3
43935,504,1,1
43938,181,3,3
43939,183,2,3
43940,94,19,2
43941,296,19,2
43946,139,2,2
43948,227,4,1
43950,52,7,1
43952,134,4,3
43953,185,1,3
43954,71,3,2
43955,92,1,3
43956,49,7,2
43960,124,1,2
43961,578,2,1
43962,84,3,3
43963,183,2,3
43964,145,3,1
43965,674,4,1
43966,225,2,3
43967,107,2,3
43969,183,5,3
43970,320,1,2
43972,292,10,1
43973,385,1,1
43974,91,2,3
43978,386,1,1
43979,416,2,4
43980,94,30,1
43981,185,2,3
43983,219,2,2
43984,687,2,2
43989,150,8,1
43990,389,3,1
43991,179,2,3
43992,388,1,1
43993,141,3,2
43994,142,5,3
43999,318,3,2
44003,94,6,1
44005,94,9,3
44006,144,4,2
44007,186,6,2
44008,392,2,2
44009,94,3,2
44010,94,1,3
44012,63,2,3
44013,182,1,1
44017,182,1,3
44019,186,10,2
44021,586,2,1
44023,95,4,1
44024,287,4,3
44025,91,7,1
44026,139,4,1
44027,91,3,3
44028,204,6,3
44029,165,2,3
44030,182,6,3
44031,84,3,3
44032,362,1,2
44035,153,2,2
44037,411,6,1
44039,756,2,2
44040,105,5,1
44042,450,2,1
44043,195,2,2
44044,391,11,3
44047,296,1,1
44049,183,2,2
44050,169,3,3
44051,93,4,2
44052,150,9,1
44053,745,2,1
44054,514,3,1
44056,93,4,1
44057,295,2,3
44058,119,2,3
44059,199,3,1
44061,128,8,3
44062,417,1,3
44063,422,1,3
44065,109,4,3
44067,155,5,3
44068,85,1,3
44072,88,5,1
44073,88,1,3
44077,515,7,1
44080,424,8,3
44083,194,2,1
44084,92,2,3
44085,85,7,1
44088,386,2,3
44090,776,55,1
44092,260,2,1
44093,251,6,3
44094,460,2,1
44095,433,1,3
44097,115,6,1
44098,412,2,1
44099,181,2,3
44100,521,1,1
44101,162,5,1
44102,148,9,2
44103,371,1,3
44104,87,5,1
44105,87,2,1
44110,450,2,1
44112,381,3,1
44114,87,3,1
44115,239,7,3
44117,367,4,2
44118,161,4,1
44119,396,2,2
44120,301,1,2
44121,683,6,1
44123,252,1,2
44128,159,3,1
44129,77,1,3
44130,158,7,2
44131,185,2,1
44132,185,1,3
44134,529,1,1
44136,277,3,2
44138,182,5,1
44139,182,3,3
44141,182,7,1
44142,194,3,1
44143,412,2,1
44144,122,6,2
44145,181,4,3
44146,181,3,3
44148,210,22,3
44149,91,10,3
44150,181,1,1
44151,181,4,3
44152,377,1,3
44153,412,1,2
44155,181,2,1
44156,91,2,3
44157,182,1,1
44158,181,3,3
44159,181,2,3
44160,335,2,3
44161,439,1,1
44163,182,2,3
44164,182,2,3
44165,166,3,2
44168,181,3,3
44169,93,6,2
44172,209,3,2
44174,180,3,3
44175,183,2,1
44180,415,1,1
44182,184,2,2
44184,181,2,1
44185,181,6,1
44186,91,1,3
44187,181,4,3
44188,182,1,3
44189,342,1,2
44190,184,3,3
44191,181,5,1
44192,182,1,3
44194,182,5,3
44195,415,2,1
44196,456,2,3
44197,244,4,2
44198,183,3,3
44201,182,1,3
44202,407,3,3
44203,182,2,3
44204,179,5,1
44205,281,1,1
44206,179,3,3
44208,179,10,3
44210,228,3,1
44215,182,3,3
44216,183,5,3
44217,91,1,1
44219,84,14,3
44220,182,3,2
44222,183,2,1
44223,85,5,2
44225,276,3,2
44226,458,1,3
44227,276,2,2
44228,234,2,1
44230,311,8,1
44231,164,2,1
44234,532,2,2
44235,190,3,3
44236,281,2,1
44237,92,8,1
44238,215,6,2
44239,95,1,2
44240,481,1,3
44244,791,1,1
44245,133,2,1
44247,288,8,1
44250,412,3,2
44251,156,2,3
44252,701,6,2
44253,92,1,3
44255,342,3,3
44256,412,1,2
44257,178,4,3
44260,531,3,1
44261,792,3,2
44262,160,8,2
44263,177,7,3
44264,94,4,1
44265,413,3,1
44266,179,2,3
44269,445,7,2
44271,101,3,3
44272,179,4,1
44273,93,17,2
44274,535,1,1
44275,88,5,1
44279,182,2,1
44280,180,2,3
44281,339,1,1
44282,221,2,1
44287,91,5,3
44288,784,3,1
44289,292,1,2
44290,389,1,3
44291,419,1,1
44292,326,4,1
44294,455,2,1
44295,172,1,1
44296,259,3,3
44297,171,3,2
44298,90,4,3
44300,180,4,1
44305,181,4,3
44306,181,1,3
44307,181,1,3
44308,91,3,3
44309,287,1,1
44313,182,11,3
44314,91,2,3
44316,184,3,3
44317,181,4,1
44320,92,2,1
44321,93,1,2
44322,148,4,3
44323,233,3,1
44324,181,1,3
44325,491,4,2
44326,182,7,3
44330,182,2,3
44331,440,3,1
44332,183,2,3
44333,181,2,1
44335,184,3,3
44337,90,9,1
44338,97,12,2
44339,178,1,3
44340,184,4,3
44341,267,1,1
44343,174,13,2
44344,431,5,2
44345,150,1,1
44346,182,9,3
44347,183,2,3
44348,270,3,1
44350,182,11,3
44351,92,2,3
44353,134,10,3
44354,179,4,1
44355,430,2,2
44356,91,1,2
44361,336,6,1
44363,342,1,1
44364,94,1,2
44365,276,2,2
44368,455,23,2
44369,342,4,1
44372,95,3,3
44374,542,4,1
44375,277,1,3
44376,180,2,1
44377,392,3,3
44378,286,2,1
44379,108,8,2
44380,109,4,1
44381,129,4,2
44382,185,6,2
44383,272,8,3
44384,188,1,1
44386,446,2,3
44389,180,7,1
44390,180,6,3
44391,470,2,1
44392,181,4,3
44393,180,1,1
44394,340,3,1
44397,181,3,3
44398,181,5,1
44399,251,3,3
44400,95,1,2
44402,1,8,3
44403,1,1,1
44404,1,7,3
44405,1,1,3
44406,182,1,2
44407,187,2,3
44409,181,2,1
44410,92,3,3
44411,1,3,2
44412,180,2,3
44413,92,3,1
44414,1,5,1
44415,92,4,3
44416,181,3,3
44417,92,5,3
44418,1,6,2
44419,92,4,3
44420,182,4,2
44421,13,9,3
44422,1,7,3
44423,92,2,1
44424,1,1,2
44425,435,3,1
44426,1,3,3
44427,96,3,3
44429,1,6,3
44430,1,2,3
44431,181,2,2
44432,2,5,2
44433,2,3,3
44434,181,4,1
44435,97,5,2
44436,92,5,3
44437,92,1,3
44438,182,6,3
